"ID","Asat","Phi","Rd","theta","resid_SSs","LCP","Q_sat_75","Q_sat_85"
"lettuce-1",17.9204157244665,0.0616196282203322,1.74361514042529,0.744169751161141,1.13608948835598,29.0766880064167,596.20377654592,1542.34335998773
"lettuce-2",16.6949096819592,0.0550513486697609,1.51919099237167,0.774634999433885,0.0736914238747241,28.2184688677135,559.050882732584,1311.03615924372
"lettuce-3",16.9467555131534,0.0592460655976136,1.79281612129008,0.772588834668921,0.0345292924499632,31.0746477026903,575.146762787887,1617.56783929489
"lettuce-4",16.5023858069186,0.0582077897292155,1.70665850573845,0.769055244702299,0.0715572157098975,30.1011641550525,567.278361552885,1548.00960762404
"lettuce-5",16.005819370756,0.0605433738285954,1.56240637863917,0.696943253825164,0.111377870398458,26.6524076608626,601.820812798724,1623.90192714018
